dirty_id,dirty_name,clean_id,clean_name,entity_type,pattern
674874,Erroll’s,674865,Erroll,person,possessive
674880,Gabriel Vaianui’s,674878,Gabriel Vaianui,person,possessive
674933,Sister Redd’s,674927,Sister Redd,person,possessive
674967,Elder Granville’s,674963,Elder Granville,person,possessive
675010,Sister Hall’s,675009,Sister Hall,people,possessive
675043,Uncle David’s,176068,Uncle David,person,possessive
675089,’ Sister Elliott,675088,Sister Elliott,people,leading_quote
675179,Cieza’s,675059,Cieza,person,possessive
675197,Santacruz Pachacuti’s,675178,Santacruz Pachacuti,person,possessive
675231,Young Joseph’s,72388,Young Joseph,person,possessive
675248,Elder Anderson’s,74901,Elder Anderson,person,possessive
675253,Sister Anderson’s,674036,Sister Anderson,person,possessive
675254,Joseph Anderson’s,59758,Joseph Anderson,person,possessive
675368,Jean’s,84363,Jean,person,possessive
675382,Bill’s,479490,BILL,people,possessive
675514,the day of the Prophet’s,761695,the day of the Prophet,period,possessive
675727,Bess’s,675725,Bess,people,possessive
675804,Rob’s,42607,Rob,person,possessive
675843,Elder F. Enzio Busche’s,84640,Elder F. Enzio Busche,person,possessive
675844,Elder Busche’s,84641,Elder Busche,people,possessive
675847,Busche’s,225891,Busche,people,possessive
675855,Enzio Busche’s,370820,Enzio Busche,person,possessive
675897,Sue’s,93234,Sue,person,possessive
675977,Sister Benson’s,70715,Sister Benson,people,possessive
675992,Elder Abrea’s,673983,Elder Abrea,person,possessive
675998,Elder Abrea’s,112931,Elder Abrea,people,possessive
676065,Cesar Aedo’s,676053,Cesar Aedo,person,possessive
676068,the Aaronic Priesthood and Young Women’s,92054,the Aaronic Priesthood and Young Women,people,possessive
676074,Doug Carlsen’s,676077,Doug Carlsen,person,possessive
676084,Steve’s,56468,Steve,person,possessive
676090,Sister Evans:,106674,Sister Evans,people,trailing_punct
676099,Malcolm Tent’s,676097,Malcolm Tent,person,possessive
676165,Jena Hamilton’s,676167,Jena Hamilton,person,possessive
676238,Elder Faust’s,676237,Elder Faust,people,possessive
676256,Eileen Webster’s,676255,Eileen Webster,person,possessive
676294,Seki-san’s,676293,Seki-san,person,possessive
676298,Mochida-san’s,676278,Mochida-san,people,possessive
676353,Elder Kikuchi’s,101687,Elder Kikuchi,person,possessive
676377,McCauley’s,676375,McCauley,people,possessive
676378,Bishop Bunker’s,676376,Bishop Bunker,person,possessive
676407,"the Netherlands,",386450,The Netherlands,place,trailing_punct
676517,Troy’s,82984,Troy,people,possessive
676548,Baboe Kit’s,676540,Baboe Kit,person,possessive
676561,“bad days,100478,bad days,period,leading_quote
676685,Moulton’s,84201,Moulton,people,possessive
676713,Robby’s,673740,Robby,person,possessive
676747,Tom Monson’s,109297,Tom Monson,person,possessive
676762,Christal Methvin’s,92462,Christal Methvin,person,possessive
676797,"Religious Instruction,",674229,Religious Instruction,people,trailing_punct
677364,Elder Larkin’s,677367,Elder Larkin,person,possessive
677769,Cathy’s,64335,Cathy,person,possessive
677849,Blaine’s,73074,Blaine,people,possessive
677877,Mesa’s,67925,Mesa,people,possessive
677892,Ronnie’s,78903,Ronnie,person,possessive
677926,Peter Petersen’s,677925,Peter Petersen,person,possessive
677928,Mons Andersen’s,677907,Mons Andersen,person,possessive
678005,11th Ed.,65319,11th ed,person,trailing_punct
678060,Riley’s,90814,Riley,person,possessive
678087,Nathan Smith’s,85264,Nathan Smith,person,possessive
678143,Sister Walker’s,100615,Sister Walker,person,possessive
678245,Jethro’s,19088,Jethro,person,possessive
678295,Bishop Miller’s,513107,Bishop Miller,person,possessive
678420,Elder Hanson’s,678417,Elder Hanson,person,possessive
678446,Stephen W. Kearny’s,43942,Stephen W. Kearny,person,possessive
678515,Elder Bergeson’s,678514,Elder Bergeson,person,possessive
678532,Company’s,468280,Company,people,possessive
678539,"Wells, Fargo and Company’s",678530,"Wells, Fargo and Company",people,possessive
678574,Michael Michael,19317,Michael,person,duplicated_word
678597,“Man’s Search for Happiness,321928,Man’s Search for Happiness,concept,leading_quote
678606,Winnie’s,678601,Winnie,people,possessive
678729,Ralph’s,357108,Ralph,person,possessive
678765,the British Army’s,370427,the British Army,people,possessive
678879,Sister Rinne’s,678878,Sister Rinne,person,possessive
678891,Anna-Liisa Rinne’s,363493,Anna-Liisa Rinne,person,possessive
679045,Marion Romney’s,190462,Marion Romney,person,possessive
679085,“The Faith to Obey,682224,The Faith to Obey,concept,leading_quote
679171,Boyd Packer’s,671965,Boyd Packer,person,possessive
679181,Boyd Packer’s,679168,Boyd Packer,people,possessive
679249,Jesse Haven’s,212581,Jesse Haven,person,possessive
679272,Abby Ruth’s,679268,Abby Ruth,person,possessive
679321,Bi Hsia’s,679318,Bi Hsia,person,possessive
679326,Fu Bi Hsia’s,679317,Fu Bi Hsia,person,possessive
679329,Elder Wheeler’s,679327,Elder Wheeler,person,possessive
679351,Flora Amussen’s,88698,Flora Amussen,person,possessive
679361,Sister Benson’s,70712,Sister Benson,person,possessive
679415,Sister Jensen’s,71888,Sister Jensen,person,possessive
679438,Sister Rogers’s,677977,Sister Rogers,person,possessive
679591,Soren Edsberg’s,679593,Soren Edsberg,person,possessive
679628,Charlie’s,90471,Charlie,person,possessive
679643,Palo Alto’s,61962,Palo Alto,place,possessive
679658,"16:19,",51654,16:19,period,trailing_punct
679684,Lubian Sequi’s,679688,Lubian Sequi,person,possessive
679880,Dagmar’s,224893,Dagmar,person,possessive
679881,Massimo’s,363849,Massimo,person,possessive
679931,the New World’s,62634,the New World,period,possessive
679965,Anna Ruth’s,679963,Anna Ruth,person,possessive
680015,Señor Benet’s,680014,Señor Benet,person,possessive
680023,Saber’s,6364,Saber,person,possessive
680084,Ricardo Perez’s,680078,Ricardo Perez,person,possessive
680188,Museum’s,439759,Museum,people,possessive
680228,Jamie’s,84290,Jamie,person,possessive
680337,Charles Didier’s,63972,Charles Didier,person,possessive
680495,Marie’s,78918,Marie,person,possessive
680751,Lola’s,680753,Lola,people,possessive
680790,Joseph Ott’s,680792,Joseph Ott,person,possessive
680844,Sister Lile’s,680843,Sister Lile,people,possessive
680933,Karen’s,64367,Karen,person,possessive
680993,Sora Sora,413892,Sora,person,duplicated_word
681037,Ekaette’s,681032,Ekaette,person,possessive
681080,Mikhail’s,365136,Mikhail,person,possessive
681100,Evan Stephen’s,384842,Evan Stephen,person,possessive
681105,Sister Pedersen’s,681107,Sister Pedersen,people,possessive
681110,Sister Pedersen’s,681108,Sister Pedersen,person,possessive
681131,Sue Keller’s,681139,Sue Keller,person,possessive
681175,Gooch’s,649510,Gooch,person,possessive
681211,Cowley’s,67759,Cowley,person,possessive
681216,Syd’s,681215,Syd,person,possessive
681350,Sister Lind’s,681346,Sister Lind,people,possessive
681356,Sister Lind’s,681345,Sister Lind,person,possessive
681357,Bowser’s,681354,Bowser,people,possessive
681384,Hidemasa’s,681382,Hidemasa,people,possessive
681484,Oxford Univ.,798552,Oxford Univ,person,trailing_punct
681495,the University of New Mexico’s,680551,the University of New Mexico,people,possessive
681512,Walter Spät’s,226666,Walter Spät,person,possessive
681536,Mam’s,228093,Mam,people,possessive
681539,Rhonwen’s,681538,Rhonwen,person,possessive
681574,Jackie’s,673517,Jackie,person,possessive
681590,Lance’s,551544,Lance,person,possessive
681593,Lance’s,672983,Lance,people,possessive
681642,Dad’s,9665,Dad,person,possessive
681691,Walt’s,100565,Walt,person,possessive
681703,Chou’s,225912,Chou,person,possessive
681735,Agustín Flete’s,681725,Agustín Flete,person,possessive
681746,Miledy Dilone’s,681738,Miledy Dilone,person,possessive
681772,Rosa Clara’s,681770,Rosa Clara,person,possessive
681871,Ferrán’s,681872,Ferrán,people,possessive
681898,Sister Norman’s,681901,Sister Norman,person,possessive
681925,Tampere’s,681923,Tampere,people,possessive
681942,Marvin J. Ashton’s,56147,Marvin J. Ashton,person,possessive
682037,Hsieh’s,682032,Hsieh,person,possessive
682183,Bishop Toolson’s,682184,Bishop Toolson,person,possessive
682667,Sister Pelous’s,682664,Sister Pelous,people,possessive
682811,Lauren’s,239138,Lauren,person,possessive
683143,Jed Franklin’s,683144,Jed Franklin,person,possessive
683187,Marcia Anderson’s,683186,Marcia Anderson,person,possessive
683275,Sister Hermin’s,683261,Sister Hermin,person,possessive
683310,Tony Wong’s,683314,Tony Wong,person,possessive
683321,Bishop Chan’s,683319,Bishop Chan,person,possessive
683360,Elder Haight’s,67220,Elder Haight,person,possessive
683431,Jo Folkett’s,683422,Jo Folkett,person,possessive
683554,Sister Whang’s,683557,Sister Whang,person,possessive
683562,Sister Whang’s,683559,Sister Whang,people,possessive
683644,Jeddy’s,311619,Jeddy,person,possessive
683731,Abby Abby,82153,Abby,person,duplicated_word
683818,May–June:,672649,May–June,period,trailing_punct
683949,Tim Buck’s,683946,Tim Buck,person,possessive
683958,Stephen E. Robinson’s,62455,Stephen E. Robinson,person,possessive
684084,Adams’s,157481,Adams,person,possessive
684098,Sister Guerrero’s,684097,Sister Guerrero,people,possessive
684299,Sister Limsukhon’s,684302,Sister Limsukhon,people,possessive
684352,Becki Jackson’s,685449,Becki Jackson,person,possessive
684357,Becki’s,684356,Becki,people,possessive
684414,David Oman McKay’s,244753,David Oman McKay,person,possessive
684439,Juan Carlos’s,365678,Juan Carlos,person,possessive
684604,Dan’s,18660,Dan,person,possessive
684623,South Korea’s,59281,South Korea,place,possessive
684638,Jin Oo’s,684635,Jin Oo,person,possessive
684701,"the Silver Buffalo,",245831,the Silver Buffalo,place,trailing_punct
684810,Sister Armstrong’s,676227,Sister Armstrong,person,possessive
684988,Great-Grandpa’s,684986,Great-Grandpa,place,possessive
684991,Great-Grandpa’s,684987,Great-Grandpa,people,possessive
685127,Sister Ballard’s,68909,Sister Ballard,person,possessive
685133,Sister Ballard’s,109928,Sister Ballard,people,possessive
685138,Sister Rencher’s,685139,Sister Rencher,person,possessive
685168,Marley’s,68457,Marley,people,possessive
685175,Oborn’s,113636,Oborn,person,possessive
685237,Simone’s,545600,Simone,person,possessive
685254,Lissa’s,685251,Lissa,people,possessive
685274,César’s,374099,César,people,possessive
685345,Santa María’s,142533,Santa María,place,possessive
685397,Ryan’s,79408,Ryan,person,possessive
685556,"Ezekiel, Nephi,",770108,"Ezekiel, Nephi",people,trailing_punct
685598,Dave’s,79890,Dave,person,possessive
685712,Sister Monson’s,71411,Sister Monson,people,possessive
685780,Donna’s,82505,Donna,person,possessive
685822,Solingen’s,685819,Solingen,people,possessive
685906,Scouting’s,62065,Scouting,person,possessive
685988,Illiam’s,685983,Illiam,person,possessive
686029,King Solomon’s,75927,King Solomon,person,possessive
686145,Pacha’s,686142,Pacha,person,possessive
686192,Sister Monson’s,98385,Sister Monson,person,possessive
686213,Mary Goble’s,95615,Mary Goble,person,possessive
686304,Piper’s,686301,Piper,person,possessive
686367,Loretta’s,686363,Loretta,person,possessive
686404,Ofa’s,686402,Ofa,people,possessive
686523,Elder Hill’s,66292,Elder Hill,person,possessive
686793,Maren’s,686791,Maren,person,possessive
686868,Mitchell’s,551165,Mitchell,people,possessive
686925,Cameron’s,103990,Cameron,person,possessive
687042,Tetsuko’s,687039,Tetsuko,person,possessive
687051,Meltiar’s,687050,Meltiar,people,possessive
687052,Orin’s,603468,Orin,people,possessive
687053,Orin’s,591580,Orin,place,possessive
687137,Ken’s,88664,Ken,person,possessive
687180,Frank Holland’s,687189,Frank Holland,person,possessive
687185,Dixie High School’s,193031,Dixie High School,people,possessive
687274,Vernon L. Hill’s,686512,Vernon L. Hill,person,possessive
687303,Františka’s,687299,Františka,person,possessive
687334,Ballard’s,63226,Ballard,person,possessive
687351,Enn Lembit’s,372663,Enn Lembit,person,possessive
687388,Santa Maria’s,83609,Santa Maria,place,possessive
687460,Linda’s,98351,Linda,person,possessive
687639,Domingos’s,687637,Domingos,people,possessive
687810,St. Philip’s,721880,St. Philip,place,possessive
687881,Adolph Hitler’s,673125,Adolph Hitler,person,possessive
687979,Elder Eyring’s,63970,Elder Eyring,person,possessive
688074,Ada Bitner Hinckley’s,246194,Ada Bitner Hinckley,person,possessive
688076,Bryant’s,246327,Bryant,people,possessive
688111,Jacques Faudin’s,688153,Jacques Faudin,person,possessive
688257,Tulasee’s,688256,Tulasee,people,possessive
688287,Tara’s,685373,Tara,person,possessive
688349,Bobby’s,97566,Bobby,person,possessive
688437,Yale University’s,73398,Yale University,people,possessive
688554,Emmanuel Abu Kissi’s,372547,Emmanuel Abu Kissi,person,possessive
688670,Jenni’s,119853,Jenni,people,possessive
688728,Sister Muñoz’s,729791,Sister Muñoz,people,possessive
688754,Sister Sierra’s,703497,Sister Sierra,people,possessive
688782,Henrik’s,688774,Henrik,person,possessive
688785,the year of the Prophet’s,229657,the year of the prophet,period,possessive
689030,Natalie’s,78668,Natalie,person,possessive
689112,"Funchal,",523778,Funchal,people,trailing_punct
689158,Parley Pratt’s,91553,Parley Pratt,people,possessive
689177,Cape Verde’s,80069,Cape Verde,place,possessive
689260,Roosevelt’s,99939,Roosevelt,place,possessive
689318,Vidal’s,689314,Vidal,person,possessive
689779,Jirí’s,689766,Jirí,person,possessive
689824,William Pitt’s,520509,William Pitt,person,possessive
690191,Remus’s,690187,Remus,person,possessive
690383,Elder de Jager’s,111104,Elder de Jager,person,possessive
690431,Jeremy’s,32744,Jeremy,person,possessive
690530,José Rizal’s,690529,José Rizal,person,possessive
690640,Tami Cobb’s,690638,Tami Cobb,person,possessive
690678,Oliver.,31376,Oliver,person,trailing_punct
690704,Rigmor’s,690700,Rigmor,people,possessive
690732,Terry Anderson’s,690730,Terry Anderson,person,possessive
690958,Ali Hafed’s,690956,Ali Hafed,person,possessive
691043,Mari Carmen’s,691041,Mari Carmen,person,possessive
691108,Elder L. Tom Perry’s,56216,Elder L. Tom Perry,person,possessive
691217,"Apia,",369049,Apia,people,trailing_punct
691263,9:34;,96,9:34,period,trailing_punct
691297,Roxanna’s,691296,Roxanna,person,possessive
691370,B. J.’s,660796,B. J.,person,possessive
691426,Anne’s,683118,Anne,people,possessive
691448,Lynn’s,67864,Lynn,person,possessive
691475,Stanford Hinckley’s,154685,Stanford Hinckley,person,possessive
691489,James Barrie’s,62085,James Barrie,person,possessive
691638,Assard’s,82400,Assard,person,possessive
691674,Dick’s,60333,Dick,person,possessive
691773,Nikolay’s,691771,Nikolay,people,possessive
691797,Alla’s,691793,Alla,people,possessive
691872,Sister Stratton’s,691868,Sister Stratton,people,possessive
691900,Brianna’s,150422,Brianna,place,possessive
692034,Nilla’s,692032,Nilla,people,possessive
692215,New Caledonia’s,108671,New Caledonia,place,possessive
692299,Elder Bushman’s,692297,Elder Bushman,person,possessive
692321,Stuart’s,217930,Stuart,person,possessive
692364,Ben’s,36426,Ben,person,possessive
692402,Judy Marie’s,692399,Judy Marie,person,possessive
692434,Raymond’s,113635,Raymond,person,possessive
